sep=,
DeviceTag:,285
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2025-07-03_12:11:58_000 PDT
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
127,3474287169,-83.56790924072266,77.39022827148438,-47.26048278808594,-9.50071525573730,-1.96071004867554,0.40926897525787,-5.87178134918213,-0.19305448234081,-1.05853390693665
128,3474295502,-83.61598205566406,77.38259124755859,-47.25946807861328,-9.48606681823730,-1.95229732990265,0.45310282707214,-5.94024801254272,-0.10017727315426,-0.93699425458908
129,3474303835,-83.62834930419922,77.37973785400391,-47.24757385253906,-9.47980022430420,-1.97345209121704,0.41057935357094,-6.03315162658691,-0.01997910439968,-0.91960239410400
130,3474312168,-83.67573547363281,77.37149047851562,-47.24513244628906,-9.47961330413818,-1.97207224369049,0.43141514062881,-6.02544164657593,-0.14200532436371,-0.99851977825165
131,3474320501,-83.68794250488281,77.36872100830078,-47.23381042480469,-9.48674964904785,-1.97063148021698,0.43387734889984,-6.25143623352051,-0.06050082296133,-0.91209727525711
132,3474328834,-83.73609161376953,77.36065673828125,-47.23107147216797,-9.47964572906494,-1.95097994804382,0.45671835541725,-6.15871286392212,-0.14438745379448,-0.98076909780502
133,3474337167,-83.74426269531250,77.35751342773438,-47.21434402465820,-9.50087547302246,-1.97151899337769,0.42175582051277,-6.29982089996338,-0.16997605562210,-0.96091800928116
134,3474345500,-83.78978729248047,77.35063934326172,-47.20819854736328,-9.50984477996826,-1.96867632865906,0.41150048375130,-6.24206161499023,-0.21605609357357,-0.83218091726303
135,3474353833,-83.79374694824219,77.34890747070312,-47.18690490722656,-9.51286602020264,-1.99246728420258,0.45907199382782,-6.18299531936646,-0.22809478640556,-0.78195142745972
136,3474362166,-83.83486175537109,77.34122467041016,-47.17776489257812,-9.52745914459229,-1.98278486728668,0.43683865666389,-6.06896018981934,-0.30427151918411,-0.92098551988602
137,3474370499,-83.83655548095703,77.33953857421875,-47.15513992309570,-9.49571418762207,-2.00206875801086,0.45189279317856,-5.95679521560669,-0.22163996100426,-0.79470723867416
138,3474378832,-83.88216400146484,77.33291625976562,-47.15205764770508,-9.49158382415771,-2.01185345649719,0.42729634046555,-5.90041875839233,-0.12958240509033,-0.81394350528717
139,3474387165,-83.88644409179688,77.33187103271484,-47.12994003295898,-9.49368953704834,-1.99203789234161,0.44854944944382,-5.96788644790649,-0.13621649146080,-0.71420174837112
140,3474395498,-83.93302917480469,77.32632446289062,-47.12765884399414,-9.47894954681396,-1.98827803134918,0.45310086011887,-5.92421388626099,-0.09103299677372,-0.69186609983444
141,3474403831,-83.93550109863281,77.32518005371094,-47.10438537597656,-9.44705486297607,-2.01221656799316,0.43038845062256,-5.90062332153320,-0.15957665443420,-0.72224456071854
142,3474412164,-83.98204803466797,77.31853485107422,-47.10248947143555,-9.46697616577148,-2.01124024391174,0.40516868233681,-5.88010549545288,-0.09397862106562,-0.82675063610077
143,3474420497,-83.99207305908203,77.31670379638672,-47.08743286132812,-9.50006484985352,-2.00042319297791,0.44738444685936,-5.73776769638062,0.08546189218760,-0.83394825458527
144,3474428830,-84.04441833496094,77.30999755859375,-47.09483337402344,-9.48511123657227,-2.00407505035400,0.43616989254951,-5.48572397232056,0.15216137468815,-0.85779517889023
145,3474437163,-84.05237579345703,77.30903625488281,-47.07988739013672,-9.49066066741943,-1.99496293067932,0.45228892564774,-5.45918703079224,0.11430350691080,-0.74350434541702
146,3474445496,-84.10270690917969,77.30314636230469,-47.08628845214844,-9.49044132232666,-1.99660027027130,0.45233595371246,-5.36269855499268,0.13922618329525,-0.75674694776535
147,3474453829,-84.10766601562500,77.30249023437500,-47.07122421264648,-9.51983737945557,-1.98297059535980,0.42853021621704,-5.34402608871460,0.07516498863697,-0.69998586177826
148,3474462162,-84.15592193603516,77.29725646972656,-47.07531356811523,-9.49407196044922,-1.98459482192993,0.46372511982918,-5.38705873489380,0.08938087522984,-0.67283481359482
149,3474470495,-84.15396881103516,77.29745483398438,-47.05128097534180,-9.47716331481934,-1.99544417858124,0.45352753996849,-5.28016996383667,-0.07382023334503,-0.59109973907471
150,3474478828,-84.20394134521484,77.29225921630859,-47.05718994140625,-9.45332908630371,-1.98948299884796,0.44364002346992,-5.38134622573853,0.14081424474716,-0.67941761016846
151,3474487161,-84.20916748046875,77.29170989990234,-47.04246520996094,-9.47534847259521,-1.98157656192780,0.45231512188911,-5.33518934249878,0.11468774825335,-0.69916617870331
152,3474495494,-84.26529693603516,77.28795623779297,-47.05410003662109,-9.47651100158691,-2.00341725349426,0.43861907720566,-5.44937705993652,0.31058540940285,-0.52078860998154
